product_id,product_name,category_id,unit_price,creation_date,is_discontinued
1348,Involve Fuchsia,2,193.59,2025-04-02,False
1349,Yourself MediumAquaMarine,28,29.05,2024-11-06,False
1350,Face Yellow,17,168.7,2023-09-17,False
1351,Health Linen,11,455.34,2025-03-20,False
1352,Popular Plum,4,478.4,2024-05-12,False
1353,Heart BlanchedAlmond,5,207.25,2024-02-07,False
1354,Else AntiqueWhite,24,437.33,2024-02-06,False
1355,Republican MediumSeaGreen,31,403.19,2024-07-28,False
1356,Politics Pink,7,38.25,2023-12-29,False
1357,Us GoldenRod,9,46.0,2024-11-24,False
1358,Fire DeepSkyBlue,30,229.35,2024-03-21,False
1359,Themselves SlateBlue,24,333.26,2024-07-20,False
1360,Employee HotPink,8,165.67,2025-04-03,False
1361,Treat SeaGreen,17,111.4,2024-05-11,False
1362,Suddenly Violet,6,186.55,2024-01-29,False
1363,Message GhostWhite,31,326.49,2023-10-08,False
1364,Book MidnightBlue,13,330.23,2024-02-18,True
1365,Watch DarkKhaki,2,411.73,2023-12-11,False
1366,Human SandyBrown,25,269.76,2023-12-02,False
1367,Remain Linen,11,355.02,2025-03-15,False
1368,Key Green,25,483.32,2024-05-10,False
1369,Speech Orange,30,21.92,2024-02-14,False
1370,Against HoneyDew,27,240.01,2024-11-07,False
1371,Tv MediumSlateBlue,3,111.51,2024-03-25,False
1372,Whose Snow,23,368.59,2024-08-13,False
1373,Strategy MediumPurple,29,463.17,2024-01-08,False
1374,Because LightGoldenRodYellow,9,102.75,2024-08-17,False
1375,Wonder SkyBlue,8,77.55,2024-02-26,False
1376,Put Aqua,20,72.24,2023-12-31,False
1377,Road OliveDrab,17,292.95,2025-05-11,False
1378,Growth HotPink,31,93.62,2024-01-23,False
1379,Left DarkOrange,24,121.25,2024-05-20,False
1380,Assume Aquamarine,20,247.08,2024-04-30,False
1381,Increase DarkOrchid,22,336.16,2024-07-01,False
1382,Perform Silver,8,482.46,2024-09-01,False
1383,Political SlateGray,24,95.0,2024-07-27,False
1384,Dark Pink,7,113.08,2024-09-24,False
1385,Move MediumSpringGreen,31,499.55,2024-10-11,False
1386,Project LightSeaGreen,13,326.54,2024-08-19,False
1387,Statement DarkSlateGray,27,97.15,2024-12-02,True
1388,Tough Ivory,2,46.68,2024-07-28,False
1389,Risk SlateGray,8,454.93,2023-12-15,False
1390,Sing Bisque,2,111.09,2024-01-26,False
1391,Door DarkMagenta,22,390.81,2025-05-18,False
1392,Next LawnGreen,19,228.17,2024-09-22,False
1393,Entire Maroon,18,67.87,2025-03-14,False
1394,Stay DeepSkyBlue,4,28.64,2024-09-02,False
1395,Stuff Cornsilk,22,198.94,2023-09-20,False
1396,Out Black,3,13.31,2025-03-29,True
1397,Money ForestGreen,1,415.36,2024-06-05,False
1398,Treat HoneyDew,20,81.31,2025-03-06,False
1399,Maybe ForestGreen,20,192.72,2024-08-06,False
1400,Glass Thistle,9,475.58,2024-04-30,False
1401,Half DarkSalmon,13,229.85,2024-08-07,False
1402,Something DarkViolet,23,461.11,2024-11-07,False
1403,Measure Maroon,8,291.51,2024-09-09,False
1404,Such DeepSkyBlue,20,381.37,2024-09-28,False
1405,Physical DarkCyan,1,85.77,2024-07-08,False
1406,Yeah MidnightBlue,17,296.88,2024-04-03,False
1407,Visit DodgerBlue,29,302.68,2025-02-21,True
1408,Perhaps DimGray,23,238.05,2025-03-21,False
1409,Whose BurlyWood,27,272.25,2024-01-03,False
1410,Hear SaddleBrown,30,281.14,2025-05-08,False
1411,Thing DarkRed,15,300.42,2024-06-23,False
1412,Any DarkTurquoise,3,196.52,2025-02-24,False
1413,Figure DarkMagenta,14,463.73,2025-03-05,False
1414,Church Blue,11,349.51,2024-03-07,False
1415,Chance DarkBlue,7,373.9,2024-03-22,False
1416,Message DarkSalmon,24,63.96,2023-09-19,False
1417,Memory MediumVioletRed,15,311.63,2024-10-08,False
1418,Sign Gold,13,248.13,2023-11-09,False
1419,Catch DarkCyan,27,408.41,2023-08-28,False
1420,Cell FloralWhite,4,422.76,2025-01-26,False
1421,Sea GhostWhite,29,454.55,2024-03-15,False
1422,Idea Chartreuse,18,213.25,2023-11-06,False
1423,With Red,7,444.54,2024-02-02,False
1424,Difference GoldenRod,19,126.37,2023-09-23,False
1425,People AliceBlue,20,119.96,2024-10-12,False
1426,Catch OliveDrab,23,238.98,2023-12-02,False
1427,Reveal LightSkyBlue,2,342.8,2023-11-07,False
1428,Major GreenYellow,19,55.74,2024-10-30,False
1429,Of Crimson,1,445.08,2024-08-27,True
1430,Own Crimson,6,6.55,2023-08-28,False
1431,Republican OldLace,6,65.45,2025-03-06,True
1432,Serious LightGreen,21,101.68,2024-06-24,False
1433,Short MediumOrchid,25,338.79,2025-02-24,False
1434,Protect Crimson,1,270.13,2024-10-02,False
1435,Build YellowGreen,27,419.12,2025-04-25,False
1436,Close Peru,30,444.73,2024-08-12,True
1437,Notice LightCyan,5,468.85,2024-12-15,False
1438,Myself DarkBlue,8,40.9,2023-10-21,False
1439,Reason LightPink,3,473.79,2024-02-25,False
1440,Politics OliveDrab,25,13.34,2024-05-06,False
1441,Challenge MediumOrchid,10,260.77,2024-11-30,False
1442,Way Fuchsia,16,106.48,2024-05-30,False
1443,Follow MediumPurple,5,186.79,2025-05-14,False
1444,Letter ForestGreen,2,438.29,2023-11-26,False
1445,Style Plum,1,65.53,2023-11-29,False
1446,Box DarkKhaki,7,198.68,2024-02-03,False
1447,Tell AntiqueWhite,3,158.13,2023-11-01,False
1448,Chair Chocolate,14,243.22,2023-12-07,False
1449,Bar LightSteelBlue,9,158.3,2025-02-14,False
1450,Office Green,9,168.84,2023-10-28,False
1451,Believe Coral,8,449.9,2025-05-02,False
1452,Important DarkGray,2,368.48,2023-10-05,True
1453,Since SteelBlue,6,12.79,2024-06-26,False
1454,Rock Aquamarine,29,163.7,2024-03-12,False
1455,Hand PowderBlue,21,115.61,2024-01-26,False
1456,Night Azure,8,116.14,2025-01-21,False
1457,Whole DarkMagenta,10,333.0,2023-09-28,False
1458,Maintain Green,13,451.09,2025-02-28,True
1459,Detail GhostWhite,18,310.84,2024-09-23,False
1460,Show PaleTurquoise,13,352.29,2023-10-06,False
1461,Face SandyBrown,31,33.77,2024-06-01,False
1462,End LawnGreen,19,146.88,2024-05-11,False
1463,White DarkCyan,3,474.05,2023-10-22,False
1464,My Yellow,6,253.83,2025-03-18,False
1465,Investment MediumSpringGreen,29,35.51,2023-10-31,False
1466,Challenge FireBrick,19,72.54,2025-01-12,False
1467,Message MediumVioletRed,10,221.45,2025-03-12,False
1468,Worker DarkViolet,21,313.99,2024-07-09,False
1469,Appear Gold,23,191.16,2025-01-27,False
1470,Follow Crimson,19,193.55,2025-01-15,False
1471,Strong Ivory,1,69.2,2024-05-19,False
1472,Receive Chartreuse,12,109.06,2023-11-21,False
1473,Whose OliveDrab,19,19.98,2024-04-19,False
1474,Describe Aquamarine,15,393.15,2024-06-28,False
1475,Serious LavenderBlush,11,407.3,2024-01-14,False
1476,Edge DarkOliveGreen,17,62.24,2024-11-18,False
1477,Everything SlateBlue,28,16.97,2024-08-24,False
1478,Career DarkKhaki,21,384.5,2025-02-20,False
1479,Trouble Linen,6,182.35,2024-03-04,False
1480,Suggest PaleGoldenRod,31,213.85,2025-03-18,False
1481,Program Tan,7,313.81,2024-11-02,True
1482,Magazine Gold,14,391.65,2024-01-12,False
1483,Born Linen,5,326.06,2024-05-04,True
1484,Republican Beige,3,483.49,2023-11-23,False
1485,Decision LightSalmon,8,277.37,2024-07-27,False
1486,Including RoyalBlue,16,226.16,2024-12-11,False
1487,Talk DeepSkyBlue,27,52.26,2024-06-12,False
1488,Save DodgerBlue,24,43.18,2025-03-16,False
1489,Receive Aquamarine,2,113.33,2024-12-11,False
1490,Sound Linen,24,317.42,2025-01-10,False
1491,This Wheat,24,72.08,2024-08-06,False
1492,Each MediumSeaGreen,2,341.87,2025-01-15,False
1493,Walk Blue,31,311.37,2025-05-06,False
1494,Idea Coral,9,270.61,2023-11-21,True
1495,Amount MediumAquaMarine,1,387.74,2024-07-28,False
1496,Study BlueViolet,9,319.23,2024-03-30,False
1497,Prevent Blue,7,468.71,2024-07-20,False
1498,Administration DarkOliveGreen,22,285.95,2024-07-10,False
1499,Vote DarkSlateGray,20,400.22,2025-04-08,False
1500,Early SlateBlue,31,321.7,2024-10-31,False
1501,Need DarkOrchid,11,417.74,2023-11-10,False
1502,Big Indigo,28,200.18,2024-09-26,False
1503,Understand Aquamarine,19,204.02,2023-09-20,False
1504,Add SeaShell,14,90.03,2024-08-11,False
1505,Adult Thistle,10,128.09,2024-01-08,False
1506,Yet MediumPurple,1,261.0,2025-05-23,True
1507,Lay DimGray,25,25.85,2024-08-31,False
1508,Anyone SkyBlue,6,356.2,2024-05-08,False
1509,Institution SlateGray,12,25.6,2023-11-23,False
1510,Trouble Lavender,7,336.47,2024-02-08,False
1511,Community MediumBlue,6,114.55,2025-02-18,False
1512,Fear MediumAquaMarine,14,275.14,2024-12-06,False
1513,Knowledge PaleVioletRed,25,435.38,2024-06-14,False
1514,Report SpringGreen,12,417.93,2024-12-19,False
1515,Fill Green,21,215.21,2025-02-20,False
1516,Collection IndianRed,26,401.8,2024-06-01,False
1517,Senior DarkBlue,6,225.74,2024-11-06,False
1518,Thus MistyRose,3,187.69,2023-12-26,False
1519,In Bisque,28,194.11,2024-06-12,False
1520,Behind LightSeaGreen,4,246.64,2024-01-02,False
1521,Really SlateGray,31,15.9,2023-11-08,False
1522,Meeting DarkOrange,18,70.4,2024-04-11,False
1523,Clearly Lime,30,96.36,2024-11-07,False
1524,Role OldLace,7,226.21,2023-11-14,False
1525,War RosyBrown,7,88.7,2023-11-07,False
1526,Audience BlanchedAlmond,15,404.91,2024-10-20,False
1527,Professional PaleTurquoise,10,196.32,2025-03-21,False
1528,Phone LightGray,2,175.05,2024-03-29,False
1529,Once LavenderBlush,7,192.37,2024-07-14,False
1530,Able PaleTurquoise,4,343.57,2024-04-02,True
1531,Then Snow,8,388.74,2024-09-19,False
1532,Economic LightGreen,26,24.3,2025-04-08,True
1533,Likely HoneyDew,10,73.3,2024-03-08,False
1534,A DarkTurquoise,18,306.26,2024-11-18,False
1535,Light PaleGreen,14,291.34,2024-11-25,False
1536,Lot DarkOliveGreen,20,216.54,2023-11-17,False
1537,Loss Purple,16,62.18,2023-09-30,False
1538,Back Salmon,2,246.94,2025-02-25,False
1539,Section LightCyan,8,180.82,2023-09-17,False
1540,Value DarkSalmon,6,225.94,2025-03-07,False
1541,Democrat Coral,29,356.12,2024-03-13,False
1542,Three Tan,1,191.0,2024-03-06,False
1543,National LightYellow,4,130.25,2025-05-09,False
1544,News Cyan,17,173.02,2023-11-24,False
1545,Certainly Gray,9,384.84,2024-12-12,False
1546,When YellowGreen,30,338.74,2023-09-16,False
1547,Future Teal,13,364.43,2024-10-02,False
1548,Show WhiteSmoke,21,341.32,2024-09-21,False
1549,Especially DarkSeaGreen,18,357.19,2025-05-01,False
1550,Admit BlueViolet,15,467.8,2024-04-22,False
1551,Already LightSeaGreen,7,482.8,2024-12-30,False
1552,Response LightSeaGreen,28,289.29,2024-05-19,False
1553,Institution LightSeaGreen,5,267.85,2024-09-07,True
1554,Film Fuchsia,21,44.78,2025-04-04,False
1555,Bit DarkCyan,12,14.97,2025-04-12,False
1556,Congress LavenderBlush,19,397.19,2025-04-22,False
1557,Though MediumPurple,31,243.05,2023-10-26,False
1558,Apply Green,2,388.21,2024-02-09,False
1559,Right Bisque,24,68.98,2025-03-27,False
1560,Movement DarkGreen,24,405.28,2024-08-01,False
1561,Both LimeGreen,28,337.19,2024-11-11,True
1562,Political Cyan,27,414.48,2025-02-11,False
1563,Response Plum,11,410.49,2024-01-28,False
1564,Present PaleGreen,25,313.3,2025-03-29,False
1565,Offer Brown,10,71.08,2023-10-26,False
1566,Account FireBrick,22,106.51,2024-03-09,False
1567,Mouth DarkOliveGreen,13,314.21,2024-10-23,True
1568,Police Gold,30,374.57,2024-11-04,False
1569,Life Turquoise,26,455.53,2024-05-10,False
1570,Meet Green,7,36.62,2025-02-17,False
1571,Generation Crimson,9,268.62,2025-03-05,False
1572,Treat DarkTurquoise,6,214.44,2023-09-18,False
1573,Fish MediumOrchid,4,52.85,2024-12-18,False
1574,Sell Ivory,25,315.15,2023-08-28,False
1575,Their Red,8,58.61,2024-02-10,False
1576,Do Sienna,6,156.26,2024-04-26,False
1577,Chance Magenta,21,281.64,2023-09-21,False
1578,With WhiteSmoke,30,429.72,2023-09-28,False
1579,Material Khaki,26,114.01,2024-01-05,False
1580,Skin Gold,14,156.12,2025-03-23,False
1581,Baby Wheat,9,449.57,2025-02-06,False
1582,Outside DarkSalmon,14,382.75,2025-05-16,False
1583,Theory Yellow,28,435.13,2025-04-07,False
1584,State GreenYellow,30,43.71,2024-08-22,False
1585,Must Wheat,3,483.43,2025-04-08,False
1586,Although Snow,26,342.33,2024-05-12,False
1587,Country Cornsilk,3,212.54,2025-05-19,False
1588,Successful DarkSlateBlue,31,218.89,2024-11-24,False
1589,Put Wheat,29,287.26,2024-12-09,False
1590,Rather Turquoise,4,58.69,2025-02-10,False
1591,Those Silver,27,389.07,2024-03-29,False
1592,Family Violet,24,75.92,2024-04-22,False
1593,Six SpringGreen,25,240.97,2024-05-26,False
1594,Until PaleTurquoise,21,163.46,2024-08-20,False
1595,Federal MediumOrchid,25,208.82,2024-10-16,False
1596,Particular SeaShell,6,148.85,2023-12-01,False
1597,Serve Chocolate,4,411.66,2024-12-15,False
1598,You Tomato,18,146.52,2023-11-19,False
1599,Oil SkyBlue,30,122.54,2024-07-20,False
1600,Feel LightGreen,26,261.53,2025-05-19,False
1601,National DarkViolet,29,83.42,2023-09-29,False
1602,Federal FloralWhite,4,428.45,2024-12-04,False
1603,Nearly Red,2,288.07,2023-11-17,False
1604,Break SaddleBrown,29,123.96,2024-02-07,False
1605,Back Teal,25,283.76,2023-10-07,False
1606,Figure MediumBlue,19,15.12,2024-09-02,False
1607,Keep BlanchedAlmond,4,159.29,2025-04-19,False
1608,Open LightGray,23,168.23,2023-11-04,False
1609,Pretty Maroon,30,351.22,2024-01-12,False
1610,Guess LightPink,5,270.97,2024-05-09,False
1611,Fill Brown,4,257.47,2024-05-09,False
1612,Young White,2,154.41,2024-04-06,False
1613,Those CadetBlue,17,373.41,2024-02-11,False
1614,Finally DarkKhaki,10,63.33,2025-02-01,False
1615,Bad Navy,12,128.86,2024-09-11,True
1616,In OliveDrab,19,329.18,2024-11-17,False
1617,Fall GreenYellow,31,396.63,2024-02-02,False
1618,Face LightSlateGray,23,228.72,2025-03-04,True
1619,Question PaleTurquoise,9,217.04,2025-02-16,False
1620,Step YellowGreen,24,445.13,2023-10-17,False
1621,Seek SeaShell,14,275.39,2025-04-27,False
1622,The MediumAquaMarine,11,130.25,2024-10-25,False
1623,Everyone CornflowerBlue,25,157.68,2024-12-07,False
1624,Administration SlateGray,17,90.98,2023-12-02,False
1625,Ready Salmon,23,446.76,2025-02-03,False
1626,Fear GoldenRod,17,186.81,2024-02-29,False
1627,Artist GhostWhite,9,172.58,2023-12-16,False
1628,Yet DarkViolet,16,468.15,2023-10-28,False
1629,Poor Orchid,30,166.45,2023-10-02,False
1630,Seat SlateGray,11,210.43,2024-01-28,False
1631,Be Fuchsia,13,169.75,2024-11-08,False
1632,Police Indigo,10,437.01,2023-11-17,True
1633,Wonder RoyalBlue,19,31.26,2025-03-31,False
1634,Support SandyBrown,6,76.32,2024-05-11,False
1635,Bit DarkOliveGreen,23,434.36,2024-05-06,False
1636,Member LightBlue,16,316.74,2024-08-10,False
1637,Analysis AntiqueWhite,31,355.18,2025-03-05,False
1638,Detail OldLace,1,34.6,2023-12-10,False
1639,Citizen LavenderBlush,27,165.55,2025-02-09,False
1640,Agency MintCream,13,128.29,2024-01-24,False
1641,Staff AntiqueWhite,22,364.79,2025-01-11,False
1642,Couple MediumSeaGreen,31,281.67,2025-03-11,True
1643,Beat Teal,4,395.29,2024-01-26,False
1644,Upon MistyRose,13,31.54,2024-05-23,False
1645,City GoldenRod,10,28.49,2025-03-12,False
1646,Across DarkKhaki,13,119.66,2023-12-16,False
1647,Stage DarkKhaki,23,219.51,2025-04-19,False
1648,Middle Khaki,7,225.09,2024-11-24,False
1649,Ago PowderBlue,1,357.86,2024-11-21,False
1650,Certain Fuchsia,18,190.91,2024-02-12,False
1651,Sort Moccasin,30,270.77,2025-05-08,True
1652,Report Cornsilk,25,39.7,2025-05-20,False
1653,Hotel MediumSpringGreen,2,10.92,2024-07-23,False
1654,Time Tomato,21,361.57,2024-03-15,False
1655,Quality LightSalmon,16,167.84,2023-10-20,False
1656,Part MediumSeaGreen,3,214.34,2024-12-26,False
1657,Detail DarkMagenta,14,332.38,2025-02-27,True
1658,Avoid Navy,2,412.79,2025-01-17,False
1659,Production PeachPuff,23,464.8,2025-04-10,True
1660,Economic SaddleBrown,19,495.17,2023-10-24,False
1661,Light CadetBlue,20,497.84,2024-07-17,False
1662,Phone Gold,27,471.31,2024-03-26,True
1663,Try DimGray,6,71.71,2024-06-19,True
1664,Usually CadetBlue,25,188.48,2024-09-30,False
1665,Participant BurlyWood,8,477.47,2025-04-30,False
1666,Back Lime,29,331.38,2023-11-13,False
1667,Me LightSalmon,10,332.62,2024-02-06,False
1668,Reveal BurlyWood,5,113.76,2024-06-29,False
1669,Protect LightGray,30,29.55,2024-02-06,False
1670,Hand DarkOrchid,2,476.64,2024-01-28,False
1671,Whether LightPink,7,453.76,2024-02-11,False
1672,Pretty Beige,26,392.43,2024-07-24,False
1673,Agent FloralWhite,26,44.55,2023-10-19,False
1674,Heavy Coral,10,219.74,2023-09-17,False
1675,Kitchen Lime,8,333.66,2024-05-27,False
1676,Shake DarkViolet,14,293.02,2025-04-08,False
1677,Agent SteelBlue,22,246.98,2025-05-20,False
1678,Impact DeepSkyBlue,22,97.98,2024-07-13,False
1679,Sit Azure,9,115.23,2024-12-02,False
1680,Recognize Tan,22,413.62,2024-02-03,False
1681,Down Brown,9,411.81,2024-05-16,False
1682,Really Azure,9,460.64,2024-11-11,False
1683,Republican Blue,30,351.26,2025-01-05,False
1684,Animal Brown,28,453.24,2024-02-14,False
1685,Pay MediumAquaMarine,24,249.5,2025-01-04,False
1686,Hear LightCoral,21,314.51,2025-01-11,False
1687,Story Violet,11,420.4,2025-04-26,False
1688,Whole DarkBlue,21,471.08,2023-09-14,False
1689,Peace LightSteelBlue,10,74.49,2023-12-06,False
1690,Choice MediumSeaGreen,9,30.61,2024-12-09,True
1691,Board BlanchedAlmond,30,216.76,2024-04-18,False
1692,Street PaleGreen,9,82.95,2024-07-31,False
1693,Difficult Pink,13,208.35,2024-12-17,False
1694,Fly LightCyan,24,456.27,2025-02-15,False
1695,Raise Violet,2,137.79,2023-11-23,False
1696,Imagine Cyan,4,228.47,2024-07-21,False
1697,Politics SteelBlue,17,187.52,2024-05-31,False
1698,Organization PaleVioletRed,23,134.59,2024-11-08,False
1699,Down Moccasin,27,265.77,2024-03-28,False
1700,Report Sienna,16,426.61,2023-09-04,False
1701,Rich LightCyan,5,394.63,2025-02-05,False
1702,Adult DarkViolet,21,443.22,2024-08-02,False
1703,Hold SaddleBrown,3,200.2,2024-06-29,False
1704,Thank Red,3,246.89,2025-01-31,False
1705,Very BurlyWood,26,167.99,2023-09-07,False
1706,Rich DarkSlateGray,21,452.88,2023-10-07,False
1707,Somebody SaddleBrown,18,342.54,2024-08-02,True
1708,Travel LightGreen,22,381.18,2024-03-26,False
1709,Rest Gray,2,100.51,2024-09-19,False
1710,Dream GoldenRod,11,343.11,2025-03-13,False
1711,On Moccasin,26,256.58,2025-03-06,False
1712,Remain RosyBrown,4,107.51,2024-05-19,False
1713,Buy Yellow,1,349.21,2023-10-04,True
1714,Middle Yellow,27,155.33,2025-03-31,False
1715,Clear DarkBlue,6,359.33,2024-04-06,False
1716,Enough MediumAquaMarine,4,445.98,2023-12-13,False
1717,Answer LawnGreen,29,109.8,2025-01-16,False
1718,Almost Black,23,64.32,2025-04-07,False
1719,Pattern SkyBlue,8,132.62,2024-07-09,False
1720,Compare Silver,28,146.88,2023-08-29,False
1721,Question Linen,25,304.61,2025-03-05,False
1722,Carry CadetBlue,1,22.84,2025-01-28,False
1723,Matter WhiteSmoke,17,280.24,2024-04-10,True
1724,View MediumVioletRed,10,253.21,2024-03-10,False
1725,Never Aquamarine,6,272.09,2025-03-10,False
1726,Smile HotPink,10,180.71,2023-08-31,False
1727,Drug Violet,10,387.27,2025-05-21,False
1728,Ahead Thistle,15,77.12,2024-10-29,True
1729,Significant SeaShell,6,169.31,2024-11-30,True
1730,Generation Sienna,12,397.03,2023-12-30,False
1731,Mother LightGreen,7,12.46,2023-12-21,False
1732,Wish Chocolate,4,176.39,2024-12-27,False
1733,North LightSteelBlue,20,261.45,2025-04-19,False
1734,No LimeGreen,14,393.16,2024-07-14,False
1735,Everyone Khaki,4,313.87,2025-05-13,False
1736,Near SeaShell,7,346.78,2024-06-01,False
1737,School PapayaWhip,4,345.03,2023-09-27,False
1738,Writer Gray,10,492.52,2024-08-25,False
1739,Should DarkViolet,7,337.75,2024-10-14,False
1740,Form YellowGreen,20,168.35,2025-05-20,False
1741,New PaleGreen,15,238.16,2024-05-31,False
1742,Article DarkOliveGreen,22,481.49,2024-10-16,False
1743,Skin AliceBlue,18,246.24,2024-05-29,False
1744,Help DarkSalmon,13,494.56,2025-04-26,False
1745,Score MintCream,26,64.93,2023-08-28,False
1746,Or LightSteelBlue,5,80.13,2024-09-22,False
1747,Those Magenta,17,88.36,2025-01-26,False
1748,Policy LightGoldenRodYellow,25,468.8,2024-01-22,False
1749,Under Aqua,28,18.29,2024-04-16,False
1750,Everyone White,3,292.84,2024-12-08,False
1751,Peace DarkKhaki,28,121.27,2023-12-14,False
1752,Into Sienna,24,494.89,2024-07-25,False
1753,Policy MediumAquaMarine,8,159.05,2024-07-27,False
1754,Who ForestGreen,10,322.55,2024-08-19,False
1755,While Aquamarine,19,282.58,2024-01-31,False
1756,Issue DarkGoldenRod,29,432.65,2023-11-04,False
1757,Firm DarkCyan,20,436.5,2024-07-24,True
1758,Rate Aqua,27,285.75,2024-10-18,False
1759,Station FireBrick,21,173.67,2025-05-09,False
1760,Necessary Wheat,25,178.87,2024-04-02,False
1761,Glass DarkSeaGreen,20,429.62,2024-10-12,False
1762,Control LightCoral,11,371.28,2024-07-16,False
1763,Fire PowderBlue,15,250.4,2025-01-23,False
1764,Task DeepSkyBlue,1,331.53,2023-09-18,False
1765,Its LightGreen,17,194.91,2023-09-18,False
1766,Economy SeaShell,22,257.71,2024-12-24,False
1767,Alone Tan,20,116.51,2024-10-31,False
1768,Stage Azure,8,44.17,2025-04-22,False
1769,Stuff DarkKhaki,26,382.46,2025-05-05,False
1770,See SpringGreen,25,348.57,2023-09-21,True
1771,Firm LightCyan,2,431.17,2024-11-12,False
1772,Push Silver,23,254.37,2025-05-13,False
1773,Use SkyBlue,10,361.86,2023-10-15,False
1774,Consider SkyBlue,9,166.61,2024-05-28,True
1775,Form GreenYellow,9,282.63,2024-11-17,True
1776,Their MidnightBlue,15,392.79,2024-11-05,False
1777,Between Beige,9,145.12,2024-11-16,False
1778,Party Beige,6,28.42,2023-12-14,False
1779,Approach DarkSeaGreen,22,165.65,2025-03-01,False
1780,Plant PaleTurquoise,16,211.02,2024-04-26,True
1781,Her LimeGreen,23,125.17,2024-04-26,False
1782,Church HotPink,28,407.79,2025-01-16,False
1783,Middle Pink,17,42.05,2025-02-28,False
1784,During DarkMagenta,25,431.83,2023-12-25,False
1785,Sing PaleGoldenRod,12,103.44,2024-02-28,False
1786,Thought Azure,15,413.91,2023-12-18,False
1787,Including Lavender,24,497.9,2025-05-17,False
1788,Industry Linen,31,233.28,2025-03-18,True
1789,Already PaleGreen,3,198.47,2024-05-17,False
1790,Page NavajoWhite,22,116.5,2024-11-17,False
1791,Its Olive,4,69.53,2024-07-09,True
1792,Difficult SandyBrown,6,416.99,2024-08-06,False
1793,Kitchen LavenderBlush,22,175.68,2024-06-08,False
1794,Congress PaleGreen,4,204.26,2024-06-05,True
1795,Out White,29,269.28,2025-03-01,False
1796,Hard LightPink,22,204.34,2024-11-10,False
1797,Face Pink,24,194.28,2025-04-24,False
1798,Traditional AliceBlue,6,256.59,2025-02-28,False
1799,Cultural DarkOrchid,29,190.08,2025-02-17,True
1800,Represent PaleVioletRed,1,60.41,2024-06-16,False
1801,Off OldLace,1,38.09,2024-12-16,True
1802,Compare SaddleBrown,13,294.26,2024-05-15,False
1803,First SeaGreen,18,78.11,2023-11-24,True
1804,Pick GoldenRod,12,117.46,2025-05-01,False
1805,Six LightGreen,12,448.56,2024-02-14,False
1806,Decide Chocolate,27,11.42,2023-09-19,False
1807,As SeaShell,6,251.94,2024-11-23,False
1808,Remain OldLace,15,185.53,2024-03-05,True
1809,Drop Silver,14,257.14,2024-03-30,False
1810,Born LawnGreen,21,344.84,2024-07-15,False
1811,Realize Crimson,23,172.46,2024-12-07,False
1812,Realize GoldenRod,5,339.12,2024-08-08,False
1813,Generation DarkOliveGreen,17,162.29,2023-12-29,False
1814,Foreign DeepPink,27,150.31,2025-03-29,False
1815,Money LightPink,27,9.3,2023-12-07,True
1816,Thus Cornsilk,24,463.66,2024-06-06,False
1817,Administration DarkGreen,9,320.05,2025-04-17,False
1818,Consumer YellowGreen,27,109.29,2024-11-29,False
1819,Free MidnightBlue,5,243.57,2024-11-16,False
1820,Quickly Ivory,31,151.64,2024-07-20,False
1821,Growth BlanchedAlmond,17,141.83,2024-08-08,False
1822,Tax Aquamarine,13,309.59,2024-04-09,True
1823,Suffer SeaShell,13,293.7,2024-12-19,False
1824,Population PaleGoldenRod,6,441.08,2024-11-24,False
1825,Beat LightGray,6,357.29,2024-09-12,False
1826,Throw Cornsilk,8,44.1,2024-09-28,False
1827,Politics MediumBlue,22,259.99,2025-02-19,False
1828,However GreenYellow,2,365.88,2024-05-29,False
1829,Than Silver,25,368.06,2023-12-11,False
1830,From LightPink,14,88.69,2024-02-25,False
1831,Little DimGray,6,423.08,2025-02-17,False
1832,Tend DarkBlue,31,434.56,2025-01-14,False
1833,Open Lime,25,185.5,2024-11-02,False
1834,Occur MidnightBlue,17,222.87,2024-02-06,False
1835,Heart Indigo,17,307.29,2025-05-16,False
1836,Think PaleGreen,18,116.46,2023-09-03,False
1837,Miss Aqua,4,261.39,2023-12-24,False
1838,Million BlanchedAlmond,2,412.98,2025-03-29,True
1839,Least Sienna,31,18.26,2023-12-28,False
1840,Prevent NavajoWhite,8,495.44,2024-07-01,False
1841,Administration MediumBlue,22,312.5,2025-05-22,False
1842,Level Linen,24,203.71,2024-01-07,False
1843,Upon MediumOrchid,16,488.56,2024-04-21,False
1844,Star Black,20,395.07,2025-03-10,False
1845,Statement White,19,396.76,2024-09-02,False
1846,Both SeaShell,14,237.17,2024-02-05,False
1847,Should LightBlue,11,70.72,2024-01-21,False
1848,Stop CornflowerBlue,3,433.61,2025-04-19,False
1849,Phone HoneyDew,15,487.28,2025-04-10,False
1850,Pretty Magenta,22,225.29,2025-05-04,False
1851,Really DarkGray,23,151.79,2025-04-08,False
1852,Box LemonChiffon,12,69.6,2024-11-12,False
1853,Article Aquamarine,9,499.35,2024-05-28,False
1854,Forward LightSlateGray,11,98.26,2023-12-06,True
1855,Of DarkSeaGreen,30,247.41,2024-03-17,False
1856,Record DeepSkyBlue,23,307.44,2023-10-18,False
1857,Make DarkTurquoise,18,358.73,2024-01-17,False
1858,Develop Beige,5,138.75,2024-07-29,True
1859,See SteelBlue,6,319.74,2025-01-06,False
1860,Base Gold,28,312.32,2023-08-29,True
1861,Avoid MediumSeaGreen,16,334.56,2023-10-08,False
